Sale_ID,Sale_Date,Branch_Name,Car_Brand,Car_Model,Vehicle_Year,Engine_CC,Fuel_Type,Transmission,Mileage_KM,Body_Type,Color,Customer_Gender,Customer_Age,Payment_Method,Insurance_Provider,Base_Price_LKR,Discount_Rate,Final_Sale_Price_LKR,Salesperson_ID,Year,Month
48596,2022-08-22,Colombo Auto Hub,Suzuki,Wagon R,2010,1500,Diesel,Automatic,73653,Hatchback,White,Male,44,Bank Loan,None,8683320.35,0.033,8396941.28,9,2022,8
48597,2022-08-26,Jaffna Vehicle Center,Suzuki,Wagon R,2021,1300,Petrol,Automatic,16318,SUV,Red,Male,50,Bank Loan,HNB Assurance,8432256.41,0.023,8236048.57,6,2022,8
48598,2023-01-09,Colombo Auto Hub,Honda,Fit,2017,2500,Hybrid,Manual,4153,Hatchback,White,Male,58,Bank Loan,Sri Lanka Insurance,11500390.46,0.002,11477342.93,6,2023,1
48599,2022-01-24,Galle Car Traders,Mitsubishi,Outlander,2022,1800,Petrol,Automatic,116976,Hatchback,White,Male,54,Leasing,HNB Assurance,7364549.4,0.053,6976509.83,2,2022,1
48600,2022-01-25,Galle Car Traders,Mitsubishi,Lancer,2019,1500,Diesel,Automatic,105712,Pickup,Silver,Male,52,Cash,Sri Lanka Insurance,4828104.63,0.014,4759207.51,7,2022,1
48601,2022-09-01,Kandy Motors,Nissan,Navara,2012,1300,Diesel,Manual,88089,Hatchback,Red,Male,36,Leasing,Ceylinco Insurance,12955113.64,0.065,12109907.49,7,2022,9
48602,2022-03-20,Colombo Auto Hub,Mitsubishi,Pajero,2011,1300,Diesel,Manual,110222,SUV,Black,Female,34,Bank Loan,HNB Assurance,9123344.02,0.045,8710691.36,9,2022,3
48603,2022-12-11,Colombo Auto Hub,Toyota,Vitz,2019,1800,Electric,Manual,6445,SUV,Black,Male,42,Cash,HNB Assurance,4853535.58,0.058,4573766.52,1,2022,12
48604,2023-02-07,Jaffna Vehicle Center,Mitsubishi,Pajero,2012,2000,Petrol,Manual,148821,Hatchback,Blue,Female,34,Bank Loan,Sri Lanka Insurance,14629108.54,0.042,14014645.78,6,2023,2
48605,2023-01-04,Jaffna Vehicle Center,Toyota,Vitz,2018,1000,Diesel,Manual,47726,Sedan,Black,Male,62,Cash,Sri Lanka Insurance,13698907.46,0.052,12983856.96,3,2023,1
48606,2022-09-13,Jaffna Vehicle Center,Hyundai,Tucson,2019,1300,Electric,Automatic,33765,Sedan,Black,Female,46,Leasing,Ceylinco Insurance,5993247.39,0.04,5750945.55,8,2022,9
48607,2022-02-19,Jaffna Vehicle Center,Toyota,Aqua,2014,1800,Hybrid,Manual,148166,SUV,Blue,Male,63,Leasing,Ceylinco Insurance,7474304.4,0.041,7165434.81,2,2022,2
48608,2023-05-29,Galle Car Traders,Hyundai,Tucson,2011,1800,Electric,Automatic,58194,Hatchback,Blue,Female,48,Cash,Sri Lanka Insurance,2835768.69,0.064,2654557.58,4,2023,5
48609,2022-08-09,Galle Car Traders,Honda,CR-V,2022,1800,Diesel,Manual,123674,Sedan,Black,Male,54,Bank Loan,Ceylinco Insurance,13167450.34,0.033,12726351.98,9,2022,8
48610,2023-04-06,Negombo Auto World,Hyundai,Elantra,2018,2000,Petrol,Automatic,101736,Hatchback,Black,Female,61,Leasing,Ceylinco Insurance,12371084.88,0.063,11592905.63,7,2023,4
48611,2022-03-09,Kandy Motors,Nissan,X-Trail,2016,2000,Petrol,Manual,47621,Pickup,White,Male,37,Cash,Ceylinco Insurance,10382910.64,0.01,10275689.06,5,2022,3
48612,2022-12-16,Negombo Auto World,Mitsubishi,Outlander,2016,2500,Petrol,Manual,118154,Hatchback,Red,Female,38,Bank Loan,Sri Lanka Insurance,9489951.22,0.002,9473029.33,9,2022,12
48613,2022-03-25,Colombo Auto Hub,Toyota,Aqua,2015,2500,Electric,Automatic,129048,Sedan,Black,Male,26,Cash,Sri Lanka Insurance,14219823.34,0.055,13439139.93,3,2022,3
48614,2022-08-08,Negombo Auto World,Honda,Fit,2022,1000,Petrol,Manual,140178,Hatchback,Black,Male,57,Leasing,HNB Assurance,14619292.27,0.074,13536929.33,1,2022,8
48615,2023-01-30,Jaffna Vehicle Center,Nissan,Leaf,2016,1800,Diesel,Manual,59451,SUV,Silver,Male,52,Cash,HNB Assurance,12093701.02,0.079,11134009.16,7,2023,1
48616,2023-01-27,Galle Car Traders,Hyundai,Santa Fe,2019,1800,Diesel,Manual,118432,Sedan,Blue,Female,27,Bank Loan,HNB Assurance,7763337.29,0.012,7671660.78,1,2023,1
48617,2022-08-06,Galle Car Traders,Suzuki,Wagon R,2017,1300,Hybrid,Automatic,18170,Sedan,White,Female,33,Leasing,None,13191611.53,0.06,12396685.11,6,2022,8
48618,2022-12-16,Kandy Motors,Hyundai,Santa Fe,2016,1000,Electric,Automatic,36993,Pickup,White,Female,27,Cash,Sri Lanka Insurance,8381503.19,0.037,8074189.49,9,2022,12
48619,2023-06-18,Colombo Auto Hub,Nissan,March,2021,1800,Diesel,Automatic,16114,SUV,White,Female,58,Leasing,Ceylinco Insurance,4305168.54,0.033,4161956.02,4,2023,6
48620,2023-05-29,Kandy Motors,Hyundai,Elantra,2014,1800,Electric,Manual,93281,SUV,Blue,Female,48,Bank Loan,Sri Lanka Insurance,2514081.16,0.044,2402807.98,5,2023,5
48621,2022-11-23,Galle Car Traders,Toyota,Aqua,2022,1300,Electric,Automatic,149295,Hatchback,Black,Male,49,Cash,Sri Lanka Insurance,7221585.52,0.047,6884751.6,5,2022,11
48622,2023-03-02,Jaffna Vehicle Center,Honda,CR-V,2017,2500,Hybrid,Automatic,52046,Sedan,Red,Male,33,Leasing,Sri Lanka Insurance,9778369.31,0.056,9229312.98,4,2023,3
48623,2022-12-09,Galle Car Traders,Honda,Civic,2020,2000,Hybrid,Automatic,98785,Hatchback,Red,Female,43,Cash,HNB Assurance,8035939.87,0.031,7785498.65,7,2022,12
48624,2022-02-24,Colombo Auto Hub,Hyundai,Tucson,2010,2500,Electric,Automatic,100352,Pickup,Blue,Male,47,Cash,None,10162661.68,0.025,9911715.69,2,2022,2
48625,2022-05-20,Galle Car Traders,Honda,Fit,2020,2000,Hybrid,Automatic,84580,SUV,Red,Male,54,Bank Loan,HNB Assurance,5877344.61,0.005,5845321.86,9,2022,5
48626,2022-03-17,Negombo Auto World,Hyundai,Tucson,2011,1000,Electric,Manual,75892,SUV,Black,Female,55,Cash,Sri Lanka Insurance,5752708.66,0.05,5465055.94,5,2022,3
48627,2022-08-02,Kandy Motors,Hyundai,Tucson,2019,2500,Hybrid,Automatic,55267,Sedan,Red,Male,59,Cash,HNB Assurance,11648120.02,0.064,10900413.85,2,2022,8
48628,2023-05-14,Kandy Motors,Hyundai,Tucson,2013,1000,Diesel,Automatic,6817,Hatchback,Blue,Male,56,Bank Loan,Sri Lanka Insurance,9621711.83,0.003,9592526.77,9,2023,5
48629,2022-08-04,Kandy Motors,Nissan,March,2013,2500,Petrol,Manual,54363,SUV,Black,Female,52,Leasing,None,9303105.13,0.07,8649093.16,2,2022,8
48630,2022-01-15,Galle Car Traders,Honda,Civic,2010,2000,Diesel,Automatic,99752,SUV,Red,Male,60,Leasing,HNB Assurance,6042649.45,0.076,5582003.84,3,2022,1
48631,2022-10-18,Kandy Motors,Nissan,Navara,2019,1800,Hybrid,Automatic,32389,Hatchback,Blue,Female,61,Cash,Ceylinco Insurance,8774168.43,0.008,8699917.67,8,2022,10
48632,2022-07-26,Galle Car Traders,Hyundai,Tucson,2016,2000,Hybrid,Manual,53478,Pickup,White,Female,54,Leasing,Sri Lanka Insurance,11166035.17,0.009,11061909.35,2,2022,7
48633,2022-05-07,Jaffna Vehicle Center,Suzuki,Alto,2015,2000,Petrol,Manual,139570,SUV,Red,Male,53,Leasing,HNB Assurance,10625206.73,0.015,10468226.33,2,2022,5
48634,2023-02-24,Galle Car Traders,Suzuki,Wagon R,2017,1800,Diesel,Manual,7140,SUV,Silver,Male,63,Leasing,Sri Lanka Insurance,3211680.52,0.012,3172912.35,1,2023,2
48635,2023-06-04,Colombo Auto Hub,Toyota,Aqua,2018,1000,Petrol,Automatic,128367,Sedan,Red,Male,46,Cash,Ceylinco Insurance,9710023.89,0.064,9092811.19,1,2023,6
48636,2023-02-28,Colombo Auto Hub,Nissan,March,2021,1500,Petrol,Automatic,13255,Pickup,Silver,Female,59,Leasing,None,2594477.59,0.048,2470736.3,4,2023,2
48637,2022-12-31,Negombo Auto World,Suzuki,Swift,2019,1500,Hybrid,Automatic,97191,Pickup,Silver,Female,32,Cash,HNB Assurance,12655134.55,0.039,12166697.54,1,2022,12
48638,2023-03-11,Colombo Auto Hub,Mitsubishi,Lancer,2018,2000,Electric,Automatic,97962,Hatchback,Silver,Female,28,Cash,Sri Lanka Insurance,9561736.11,0.059,8998135.17,6,2023,3
48639,2022-08-28,Colombo Auto Hub,Honda,Fit,2022,1000,Hybrid,Automatic,107901,Hatchback,Red,Female,37,Leasing,Sri Lanka Insurance,5036948.42,0.039,4841942.59,8,2022,8
48640,2022-04-19,Colombo Auto Hub,Mitsubishi,Lancer,2013,2500,Electric,Manual,110143,SUV,White,Male,60,Leasing,Ceylinco Insurance,14943093.98,0.005,14863600.25,1,2022,4
48641,2022-01-15,Colombo Auto Hub,Nissan,X-Trail,2016,1300,Electric,Automatic,5881,Pickup,Silver,Female,27,Bank Loan,Sri Lanka Insurance,6299651.08,0.034,6085604.57,5,2022,1
48642,2022-08-31,Jaffna Vehicle Center,Mitsubishi,Lancer,2017,2000,Electric,Automatic,50305,Pickup,Red,Male,42,Leasing,Sri Lanka Insurance,7305024.37,0.054,6907898.97,8,2022,8
48643,2023-03-12,Colombo Auto Hub,Toyota,Corolla,2012,1500,Diesel,Automatic,91591,Hatchback,Silver,Female,51,Cash,HNB Assurance,12345553.26,0.062,11582577.32,7,2023,3
48644,2023-06-18,Negombo Auto World,Suzuki,Wagon R,2014,1000,Diesel,Automatic,97404,SUV,Black,Female,38,Bank Loan,Ceylinco Insurance,8806074.09,0.039,8464143.39,7,2023,6
48645,2022-09-10,Negombo Auto World,Hyundai,Elantra,2013,2000,Petrol,Manual,35019,Sedan,Black,Female,41,Leasing,Sri Lanka Insurance,7407344.11,0.063,6943363.8,5,2022,9
48646,2022-12-05,Kandy Motors,Suzuki,Wagon R,2021,2500,Hybrid,Automatic,36539,Hatchback,Blue,Female,25,Cash,HNB Assurance,5789549.54,0.049,5503059.48,9,2022,12
48647,2022-05-31,Jaffna Vehicle Center,Toyota,Hilux,2011,1300,Petrol,Manual,108156,Hatchback,Silver,Female,48,Bank Loan,HNB Assurance,7436143.73,0.039,7146708.91,2,2022,5
48648,2022-02-12,Jaffna Vehicle Center,Nissan,Navara,2022,1300,Petrol,Automatic,38175,Sedan,Blue,Female,58,Cash,Sri Lanka Insurance,12684644.32,0.03,12304300.38,7,2022,2
48649,2022-04-06,Kandy Motors,Hyundai,Tucson,2020,1000,Diesel,Automatic,99080,Pickup,Silver,Male,57,Bank Loan,None,12978115.57,0.007,12886851.51,9,2022,4
48650,2023-01-16,Colombo Auto Hub,Suzuki,Swift,2012,1500,Electric,Automatic,84794,Sedan,White,Female,34,Bank Loan,Sri Lanka Insurance,10293743.69,0.031,9974660.97,2,2023,1
48651,2022-08-18,Kandy Motors,Nissan,X-Trail,2015,1300,Electric,Automatic,146044,SUV,White,Male,25,Leasing,HNB Assurance,3209458.11,0.036,3094931.49,9,2022,8
48652,2023-04-12,Kandy Motors,Hyundai,Elantra,2010,1800,Petrol,Automatic,43047,Pickup,White,Female,41,Leasing,Sri Lanka Insurance,9838087.75,0.045,9396258.26,6,2023,4
48653,2022-06-02,Kandy Motors,Hyundai,Elantra,2011,1500,Hybrid,Manual,109555,SUV,Silver,Male,31,Leasing,Ceylinco Insurance,7330964.82,0.003,7310124.71,8,2022,6
48654,2023-01-02,Colombo Auto Hub,Toyota,Vitz,2018,1800,Hybrid,Manual,15941,Sedan,Red,Male,38,Bank Loan,Sri Lanka Insurance,2629687.39,0.034,2540679.56,2,2023,1
48655,2022-11-22,Colombo Auto Hub,Hyundai,Tucson,2011,1300,Electric,Manual,25183,Pickup,Black,Male,50,Cash,None,10849705.61,0.031,10510314.83,8,2022,11
48656,2023-03-01,Negombo Auto World,Toyota,Corolla,2020,1500,Petrol,Manual,52983,SUV,Red,Female,33,Leasing,None,9460899.86,0.056,8930222.24,1,2023,3
48657,2022-04-15,Negombo Auto World,Mitsubishi,Lancer,2011,1500,Hybrid,Manual,2079,Hatchback,White,Female,45,Cash,None,11913611.76,0.042,11414062.57,5,2022,4
48658,2022-05-17,Galle Car Traders,Mitsubishi,Pajero,2014,1500,Petrol,Automatic,113938,Pickup,Red,Female,60,Leasing,Sri Lanka Insurance,6645377.72,0.076,6141512.85,4,2022,5
48659,2023-02-03,Colombo Auto Hub,Honda,Civic,2015,1500,Diesel,Automatic,88736,Pickup,Silver,Male,36,Bank Loan,Ceylinco Insurance,11965945.23,0.078,11030878.73,7,2023,2
48660,2023-03-28,Colombo Auto Hub,Mitsubishi,Outlander,2010,2000,Petrol,Manual,128767,Pickup,Red,Male,44,Bank Loan,Sri Lanka Insurance,14014260.32,0.064,13114984.93,2,2023,3
48661,2022-09-16,Colombo Auto Hub,Mitsubishi,Outlander,2011,2500,Hybrid,Manual,130390,Hatchback,Red,Female,28,Leasing,Sri Lanka Insurance,11794066.18,0.051,11195739.37,5,2022,9
48662,2022-06-11,Galle Car Traders,Suzuki,Swift,2019,1500,Petrol,Automatic,43108,Hatchback,Blue,Male,46,Cash,Sri Lanka Insurance,5905035.82,0.009,5852307.1,2,2022,6
48663,2022-07-15,Colombo Auto Hub,Suzuki,Wagon R,2022,1500,Electric,Manual,72969,Sedan,Silver,Female,32,Leasing,Sri Lanka Insurance,12611402.34,0.038,12128195.44,6,2022,7
48664,2022-07-11,Kandy Motors,Suzuki,Alto,2022,1300,Electric,Automatic,57698,Sedan,Red,Female,25,Bank Loan,Sri Lanka Insurance,5943243.82,0.011,5876429.47,5,2022,7
48665,2022-04-05,Kandy Motors,Nissan,Navara,2022,1800,Diesel,Manual,77278,SUV,White,Male,50,Cash,HNB Assurance,9250184.02,0.021,9051318.99,6,2022,4
48666,2023-02-15,Colombo Auto Hub,Mitsubishi,Lancer,2022,1800,Hybrid,Automatic,16347,Pickup,White,Male,53,Bank Loan,HNB Assurance,11631460.95,0.074,10769923.67,9,2023,2
48667,2022-09-21,Kandy Motors,Suzuki,Swift,2017,1500,Electric,Manual,81185,SUV,Black,Male,25,Leasing,HNB Assurance,12014363.36,0.025,11719698.45,7,2022,9
48668,2022-11-02,Negombo Auto World,Hyundai,Elantra,2010,2500,Diesel,Automatic,57256,Hatchback,Black,Male,36,Leasing,Sri Lanka Insurance,12754103.15,0.065,11929854.52,2,2022,11
48669,2022-08-01,Jaffna Vehicle Center,Mitsubishi,Lancer,2014,2500,Petrol,Manual,57488,Hatchback,Silver,Male,53,Cash,None,9168054.35,0.016,9024057.24,5,2022,8
48670,2023-06-12,Colombo Auto Hub,Mitsubishi,Outlander,2021,1500,Petrol,Automatic,39825,Pickup,Blue,Male,56,Bank Loan,HNB Assurance,8140202.21,0.046,7766333.18,6,2023,6
48671,2022-07-25,Colombo Auto Hub,Honda,CR-V,2013,2500,Hybrid,Automatic,50063,Pickup,Blue,Male,52,Cash,Ceylinco Insurance,12382987.09,0.072,11496623.81,3,2022,7
48672,2022-10-30,Galle Car Traders,Mitsubishi,Lancer,2012,2500,Hybrid,Automatic,91878,SUV,Silver,Male,38,Bank Loan,Ceylinco Insurance,4990709.16,0.074,4622237.08,4,2022,10
48673,2022-08-23,Galle Car Traders,Honda,CR-V,2018,1800,Petrol,Manual,96826,Sedan,Red,Female,46,Leasing,Sri Lanka Insurance,9234930.95,0.043,8839540.05,4,2022,8
48674,2022-12-02,Galle Car Traders,Mitsubishi,Lancer,2022,2500,Diesel,Automatic,15962,Hatchback,Blue,Male,54,Leasing,HNB Assurance,13062864.07,0.045,12470381.77,8,2022,12
48675,2022-08-19,Jaffna Vehicle Center,Honda,Civic,2018,1000,Petrol,Manual,73681,SUV,Black,Male,42,Leasing,None,10766483.6,0.06,10116442.47,2,2022,8
48676,2022-01-28,Galle Car Traders,Hyundai,Santa Fe,2021,1000,Petrol,Automatic,29129,Pickup,Blue,Female,52,Leasing,None,9714801.98,0.003,9686492.61,6,2022,1
48677,2022-07-10,Jaffna Vehicle Center,Toyota,Prius,2021,1300,Diesel,Automatic,113230,SUV,White,Female,60,Cash,None,5013000.08,0.063,4697917.77,8,2022,7
48678,2022-04-23,Colombo Auto Hub,Nissan,Navara,2022,2500,Diesel,Manual,2518,Pickup,Silver,Male,64,Cash,HNB Assurance,12750377.87,0.009,12636250.65,8,2022,4
48679,2022-08-30,Negombo Auto World,Mitsubishi,Lancer,2019,2500,Petrol,Automatic,101685,Hatchback,Silver,Male,45,Bank Loan,Ceylinco Insurance,4353216.2,0.057,4104534.77,1,2022,8
48680,2023-05-21,Colombo Auto Hub,Suzuki,Swift,2015,1000,Hybrid,Automatic,46562,SUV,Silver,Female,37,Bank Loan,HNB Assurance,3568741.05,0.05,3388934.63,7,2023,5
48681,2022-12-05,Galle Car Traders,Honda,Civic,2010,1300,Electric,Automatic,8942,SUV,Blue,Male,53,Bank Loan,HNB Assurance,4199011.24,0.059,3951766.7,8,2022,12
48682,2022-02-22,Colombo Auto Hub,Suzuki,Alto,2018,1000,Diesel,Automatic,73953,Sedan,Silver,Female,43,Bank Loan,None,3297229.0,0.008,3271024.85,2,2022,2
48683,2022-10-14,Colombo Auto Hub,Nissan,Navara,2018,2000,Diesel,Manual,9208,Hatchback,White,Female,38,Bank Loan,None,11250767.1,0.059,10590147.26,9,2022,10
48684,2023-05-29,Negombo Auto World,Mitsubishi,Pajero,2018,2500,Electric,Automatic,56936,Pickup,Black,Female,32,Cash,Ceylinco Insurance,2969930.06,0.071,2759151.24,4,2023,5
48685,2022-01-09,Galle Car Traders,Mitsubishi,Outlander,2013,2000,Hybrid,Manual,102154,SUV,Blue,Male,41,Cash,None,8185164.22,0.039,7868639.1,9,2022,1
48686,2022-12-20,Negombo Auto World,Nissan,Navara,2011,1000,Diesel,Automatic,44562,Sedan,Red,Male,46,Leasing,Ceylinco Insurance,4689305.55,0.059,4413562.8,6,2022,12
48687,2023-03-21,Galle Car Traders,Hyundai,Elantra,2015,1000,Hybrid,Automatic,12702,Sedan,White,Female,48,Cash,Ceylinco Insurance,7966621.14,0.018,7821209.8,8,2023,3
48688,2022-06-14,Kandy Motors,Mitsubishi,Lancer,2014,2500,Petrol,Automatic,81672,Hatchback,White,Female,28,Cash,HNB Assurance,2834320.18,0.058,2668690.4,6,2022,6
48689,2022-02-02,Kandy Motors,Nissan,Leaf,2020,2000,Hybrid,Manual,70883,Hatchback,White,Male,52,Cash,Ceylinco Insurance,3702486.15,0.046,3532047.05,2,2022,2
48690,2023-04-20,Colombo Auto Hub,Nissan,Leaf,2013,2500,Electric,Automatic,125820,SUV,Blue,Female,54,Leasing,None,7776461.47,0.076,7184043.51,2,2023,4
48691,2022-10-13,Jaffna Vehicle Center,Toyota,Corolla,2014,1000,Petrol,Manual,52869,SUV,White,Male,50,Cash,Sri Lanka Insurance,6899631.13,0.061,6481599.06,2,2022,10
48692,2022-02-03,Kandy Motors,Suzuki,Swift,2022,2500,Electric,Automatic,124330,SUV,Silver,Female,50,Bank Loan,Ceylinco Insurance,13033670.67,0.058,12279483.86,6,2022,2
48693,2022-12-30,Jaffna Vehicle Center,Suzuki,Wagon R,2021,2000,Hybrid,Automatic,63668,Sedan,Red,Male,27,Leasing,None,10917172.06,0.03,10593692.91,6,2022,12
48694,2022-12-08,Negombo Auto World,Mitsubishi,Lancer,2012,1300,Petrol,Automatic,63382,Sedan,Silver,Female,62,Bank Loan,Sri Lanka Insurance,13226518.91,0.019,12981158.43,4,2022,12
48695,2022-02-25,Galle Car Traders,Mitsubishi,Outlander,2013,1000,Petrol,Automatic,82708,SUV,Black,Female,42,Cash,HNB Assurance,8624399.91,0.053,8169853.42,8,2022,2
48696,2022-11-07,Kandy Motors,Nissan,Leaf,2014,1800,Petrol,Manual,94302,SUV,Blue,Female,36,Cash,HNB Assurance,4485993.72,0.046,4281361.12,9,2022,11
48697,2022-01-16,Kandy Motors,Mitsubishi,Pajero,2021,1800,Electric,Manual,69726,Pickup,White,Female,41,Cash,Ceylinco Insurance,13134055.74,0.048,12502253.97,5,2022,1
48698,2022-02-01,Galle Car Traders,Toyota,Hilux,2010,1800,Hybrid,Manual,40801,Hatchback,White,Male,32,Leasing,Ceylinco Insurance,12344406.86,0.075,11417281.36,2,2022,2
48699,2022-04-27,Negombo Auto World,Honda,Fit,2015,2000,Petrol,Automatic,46261,Hatchback,Silver,Male,36,Bank Loan,Ceylinco Insurance,9368408.38,0.068,8734962.18,9,2022,4
48700,2022-05-05,Colombo Auto Hub,Toyota,Vitz,2018,2500,Diesel,Manual,140182,Hatchback,Blue,Male,45,Cash,Ceylinco Insurance,10560237.98,0.076,9760444.62,7,2022,5
48701,2022-03-18,Jaffna Vehicle Center,Toyota,Corolla,2013,2500,Diesel,Manual,41377,SUV,Silver,Male,37,Leasing,Sri Lanka Insurance,7796686.97,0.048,7425952.36,6,2022,3
48702,2022-01-12,Galle Car Traders,Toyota,Vitz,2016,2000,Diesel,Automatic,87861,Hatchback,Blue,Male,62,Leasing,HNB Assurance,12238929.67,0.064,11452913.86,6,2022,1
48703,2022-11-29,Galle Car Traders,Suzuki,Swift,2020,2500,Petrol,Automatic,55220,SUV,Black,Male,42,Cash,HNB Assurance,6251336.44,0.08,5753841.34,3,2022,11
48704,2023-03-12,Kandy Motors,Suzuki,Wagon R,2017,2500,Hybrid,Automatic,44867,Hatchback,Silver,Male,35,Cash,Ceylinco Insurance,12528274.52,0.031,12144730.47,6,2023,3
48705,2022-12-08,Colombo Auto Hub,Honda,Fit,2013,1500,Hybrid,Manual,63095,Hatchback,White,Male,38,Cash,Ceylinco Insurance,4229127.37,0.03,4102710.23,7,2022,12
48706,2023-02-10,Negombo Auto World,Suzuki,Swift,2020,2500,Petrol,Manual,70509,Hatchback,Silver,Female,53,Cash,None,8198245.0,0.029,7958663.61,2,2023,2
48707,2022-04-22,Negombo Auto World,Suzuki,Wagon R,2019,1500,Hybrid,Automatic,36787,Pickup,Blue,Female,52,Bank Loan,Sri Lanka Insurance,12692786.98,0.041,12172860.67,8,2022,4
48708,2023-01-06,Colombo Auto Hub,Hyundai,Tucson,2014,2000,Electric,Manual,112073,Pickup,Blue,Male,35,Cash,HNB Assurance,14342181.04,0.016,14118239.9,7,2023,1
48709,2023-02-12,Kandy Motors,Nissan,March,2021,1800,Petrol,Automatic,74331,Sedan,Silver,Female,25,Cash,None,11524866.97,0.034,11133004.53,4,2023,2
48710,2022-11-04,Jaffna Vehicle Center,Toyota,Hilux,2021,2500,Electric,Manual,18424,Hatchback,Black,Female,30,Bank Loan,HNB Assurance,6157548.32,0.077,5682684.52,3,2022,11
48711,2022-03-25,Negombo Auto World,Nissan,March,2018,2000,Hybrid,Automatic,66647,Hatchback,Black,Female,51,Bank Loan,Ceylinco Insurance,3711410.41,0.069,3455841.73,1,2022,3
48712,2022-04-27,Galle Car Traders,Hyundai,Tucson,2014,2000,Petrol,Automatic,50496,Sedan,Blue,Male,40,Bank Loan,None,3783859.29,0.079,3486478.5,7,2022,4
48713,2022-12-24,Jaffna Vehicle Center,Suzuki,Swift,2016,2500,Electric,Manual,64820,Pickup,Red,Female,46,Leasing,Ceylinco Insurance,7749750.96,0.057,7307648.82,6,2022,12
48714,2022-01-03,Kandy Motors,Toyota,Hilux,2011,2500,Electric,Manual,105441,Pickup,White,Female,32,Bank Loan,None,9449405.01,0.055,8927016.22,1,2022,1
48715,2022-10-28,Colombo Auto Hub,Honda,Fit,2014,1300,Hybrid,Automatic,78262,Pickup,Blue,Male,34,Cash,Sri Lanka Insurance,11311435.53,0.036,10902923.49,1,2022,10
48716,2022-03-31,Galle Car Traders,Mitsubishi,Lancer,2016,1800,Petrol,Manual,128127,Pickup,Blue,Female,25,Bank Loan,HNB Assurance,3534316.21,0.043,3383731.06,5,2022,3
48717,2022-05-01,Kandy Motors,Toyota,Prius,2015,1800,Petrol,Automatic,127888,Hatchback,Red,Male,57,Leasing,Sri Lanka Insurance,7253851.07,0.004,7227329.85,5,2022,5
48718,2023-02-07,Jaffna Vehicle Center,Hyundai,Santa Fe,2014,1300,Hybrid,Manual,146252,Hatchback,Red,Female,63,Bank Loan,Ceylinco Insurance,5739817.71,0.05,5451801.74,8,2023,2
48719,2022-03-08,Kandy Motors,Hyundai,Tucson,2014,2500,Hybrid,Automatic,17128,Hatchback,Red,Female,45,Bank Loan,Sri Lanka Insurance,11595248.54,0.016,11408746.0,5,2022,3
48720,2022-08-04,Colombo Auto Hub,Mitsubishi,Pajero,2013,2500,Petrol,Manual,25221,Pickup,Red,Male,32,Cash,None,4234207.84,0.076,3910553.67,5,2022,8
48721,2022-05-26,Jaffna Vehicle Center,Honda,Fit,2010,2500,Petrol,Automatic,114534,Pickup,Red,Male,44,Cash,Sri Lanka Insurance,10781322.65,0.038,10375705.25,6,2022,5
48722,2022-05-10,Negombo Auto World,Honda,Fit,2010,1500,Hybrid,Manual,67144,SUV,White,Female,64,Leasing,HNB Assurance,6067465.06,0.007,6022877.34,4,2022,5
48723,2022-09-30,Galle Car Traders,Hyundai,Santa Fe,2018,1800,Hybrid,Automatic,34709,SUV,Black,Female,42,Leasing,None,2761383.91,0.038,2655994.17,5,2022,9
48724,2023-01-05,Jaffna Vehicle Center,Hyundai,Santa Fe,2019,1300,Hybrid,Automatic,142532,Sedan,White,Female,57,Cash,None,6204944.05,0.08,5710531.96,3,2023,1
48725,2023-04-05,Jaffna Vehicle Center,Suzuki,Wagon R,2018,1500,Hybrid,Automatic,63358,Pickup,White,Male,39,Leasing,None,14457654.25,0.021,14152787.17,4,2023,4
48726,2022-11-13,Jaffna Vehicle Center,Suzuki,Swift,2018,1000,Hybrid,Manual,26951,Hatchback,White,Male,36,Bank Loan,Sri Lanka Insurance,5509894.5,0.006,5478479.73,4,2022,11
48727,2022-05-19,Kandy Motors,Suzuki,Swift,2022,1800,Electric,Automatic,111447,Sedan,Red,Male,50,Bank Loan,HNB Assurance,7994132.6,0.022,7822120.8,5,2022,5
48728,2022-02-12,Kandy Motors,Suzuki,Swift,2020,1800,Hybrid,Automatic,25456,SUV,Silver,Female,58,Leasing,Ceylinco Insurance,7991018.51,0.038,7686387.83,4,2022,2
48729,2022-01-07,Jaffna Vehicle Center,Hyundai,Tucson,2014,2000,Electric,Manual,92896,Sedan,Black,Female,60,Cash,HNB Assurance,6985380.41,0.014,6889741.83,2,2022,1
48730,2023-03-02,Galle Car Traders,Mitsubishi,Lancer,2014,2500,Electric,Automatic,27534,SUV,Black,Male,58,Bank Loan,Sri Lanka Insurance,7270427.15,0.021,7115083.86,9,2023,3
48731,2022-06-25,Jaffna Vehicle Center,Suzuki,Alto,2020,1000,Diesel,Automatic,25484,SUV,Blue,Male,40,Cash,HNB Assurance,12668107.39,0.042,12141609.62,4,2022,6
